epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.97215,1.58535,366.031,0.75763,0,0,0,0,2.35192,224.875,0.89833,0.00024,0.00024,0.00024
2,11.4845,2.47124,380.728,1.02901,0,0,0,0,2.89518,2256.94,1.325,0.0004901,0.0004901,0.0004901
